time	V(vc)
2.270090561378315e-03	4.259389e+00
2.270106733035492e-03	4.259364e+00
2.270122904692668e-03	4.259338e+00
2.270139076349844e-03	4.259312e+00
2.270155248007021e-03	4.259286e+00
2.270157010592828e-03	4.259283e+00
2.270158350081193e-03	4.259281e+00
2.270159313700183e-03	4.259280e+00
2.270159879699711e-03	4.259279e+00
2.270160568468268e-03	4.259278e+00
2.270161355506695e-03	4.259276e+00
2.270162239404976e-03	4.259274e+00
2.270162623995841e-03	4.259274e+00
2.270162837994723e-03	4.259273e+00
2.270162964747833e-03	4.259273e+00
2.270163087775553e-03	4.259273e+00
2.270163230581407e-03	4.259273e+00
2.270163382692412e-03	4.259272e+00
2.270163686914420e-03	4.259271e+00
2.270164295358438e-03	4.259270e+00
2.270165114913323e-03	4.259268e+00
2.270166704766083e-03	4.259264e+00
2.270169018939901e-03	4.259259e+00
2.270173271988298e-03	4.259249e+00
2.270175637454099e-03	4.259244e+00
2.270177939222663e-03	4.259239e+00
2.270179293077673e-03	4.259237e+00
2.270180959348828e-03	4.259233e+00
2.270182762035719e-03	4.259230e+00
2.270185026138734e-03	4.259227e+00
2.270188092212082e-03	4.259222e+00
2.270190952785729e-03	4.259218e+00
2.270194595607602e-03	4.259213e+00
2.270198104772537e-03	4.259209e+00
2.270201990551245e-03	4.259205e+00
2.270206115771507e-03	4.259201e+00
2.270210430026937e-03	4.259197e+00
2.270214877909530e-03	4.259193e+00
2.270220083220697e-03	4.259189e+00
2.270223317495101e-03	4.259187e+00
2.270227189336810e-03	4.259185e+00
2.270230887422046e-03	4.259182e+00
2.270235031349421e-03	4.259179e+00
2.270242875676951e-03	4.259172e+00
2.270249027746622e-03	4.259167e+00
2.270256375819700e-03	4.259163e+00
2.270260473673238e-03	4.259161e+00
2.270266230992161e-03	4.259161e+00
2.270272103201069e-03	4.259161e+00
2.270279573179967e-03	4.259162e+00
2.270288681213824e-03	4.259163e+00
2.270300906271859e-03	4.259164e+00
2.270325356387929e-03	4.259166e+00
2.270359963389374e-03	4.259169e+00
2.270398714646803e-03	4.259171e+00
2.270444169895762e-03	4.259175e+00
2.270488794836458e-03	4.259179e+00
2.270534101854266e-03	4.259185e+00
2.270590091987490e-03	4.259193e+00
2.270652880106680e-03	4.259206e+00
2.270751201792526e-03	4.259233e+00
2.270947845164217e-03	4.259311e+00
2.271265953351979e-03	4.259477e+00
2.271498443164677e-03	4.259628e+00
2.271617950686017e-03	4.259717e+00
2.271660631866693e-03	4.259752e+00
2.271686381111662e-03	4.259773e+00
2.271711744906916e-03	4.259795e+00
2.271746371491785e-03	4.259827e+00
2.271795268327258e-03	4.259873e+00
2.271863725010361e-03	4.259942e+00
2.271976737945024e-03	4.260069e+00
2.272177580881897e-03	4.260325e+00
2.272480021614438e-03	4.260764e+00
2.272809858253120e-03	4.261287e+00
2.273198153317739e-03	4.261930e+00
2.273507686224703e-03	4.262449e+00
2.273754561738420e-03	4.262863e+00
2.274042200666771e-03	4.263345e+00
2.274605608696758e-03	4.264287e+00
2.275442588581731e-03	4.265685e+00
2.275458299303743e-03	4.265711e+00
2.275489720747769e-03	4.265763e+00
2.275497884304540e-03	4.265777e+00
2.275506325220887e-03	4.265791e+00
2.275506944893959e-03	4.265792e+00
2.275508184240102e-03	4.265794e+00
2.275510662932388e-03	4.265798e+00
2.275512164107409e-03	4.265800e+00
2.275513739237773e-03	4.265803e+00
2.275515281996072e-03	4.265806e+00
2.275518367512672e-03	4.265811e+00
2.275524538545872e-03	4.265821e+00
2.275536880612270e-03	4.265842e+00
2.275561564745067e-03	4.265883e+00
2.275610933010661e-03	4.265965e+00
2.275709669541849e-03	4.266130e+00
2.275907142604225e-03	4.266459e+00
2.276302088728978e-03	4.267117e+00
2.276572769765043e-03	4.267568e+00
2.276616000670316e-03	4.267640e+00
2.276702462480862e-03	4.267784e+00
2.276763937927238e-03	4.267886e+00
2.276779306788832e-03	4.267912e+00
2.276794765157976e-03	4.267938e+00
2.276801912727527e-03	4.267950e+00
2.276805981712672e-03	4.267956e+00
2.276809387605443e-03	4.267962e+00
2.276812409482180e-03	4.267967e+00
2.276815511980214e-03	4.267972e+00
2.276819720183679e-03	4.267979e+00
2.276825137644965e-03	4.267988e+00
2.276835972567537e-03	4.268006e+00
2.276857642412681e-03	4.268042e+00
2.276900982102969e-03	4.268114e+00
2.276977599645809e-03	4.268242e+00
2.277075160957614e-03	4.268404e+00
2.277232060707273e-03	4.268665e+00
2.277461553734257e-03	4.269047e+00
2.277811218669416e-03	4.269629e+00
2.278358319932415e-03	4.270539e+00
2.279082524523812e-03	4.271743e+00
2.280135894337281e-03	4.273493e+00
2.281798633482277e-03	4.276256e+00
2.283617642464276e-03	4.279278e+00
2.285354217998747e-03	4.282162e+00
2.287191901692500e-03	4.285214e+00
2.288939123419307e-03	4.288116e+00
2.290746987929534e-03	4.291118e+00
2.292494168684033e-03	4.294020e+00
2.294282826674136e-03	4.296990e+00
2.296020445261232e-03	4.299876e+00
2.297771169611763e-03	4.302783e+00
2.299463289377561e-03	4.305593e+00
2.301124819870928e-03	4.308352e+00
2.302681336555771e-03	4.310937e+00
2.304479293271702e-03	4.313922e+00
2.306283692982994e-03	4.316919e+00
2.308116127741736e-03	4.319962e+00
2.309877249595126e-03	4.322886e+00
2.311671575636287e-03	4.325865e+00
2.313442202115059e-03	4.328805e+00
2.315241704955480e-03	4.331793e+00
2.317018842095428e-03	4.334744e+00
2.318812869282641e-03	4.337722e+00
2.320591406853031e-03	4.340675e+00
2.322382954611014e-03	4.343650e+00
2.324163842329475e-03	4.346607e+00
2.325953414987287e-03	4.349578e+00
2.327735091156801e-03	4.352536e+00
2.329523006990201e-03	4.355505e+00
2.331304337062972e-03	4.358462e+00
2.333088307464598e-03	4.361423e+00
2.334869014522352e-03	4.364380e+00
2.336648194556066e-03	4.367333e+00
2.338706231962228e-03	4.370750e+00
2.341147351897329e-03	4.374803e+00
2.347736061208811e-03	4.385740e+00
2.352413691704214e-03	4.393505e+00
2.358743526001899e-03	4.404012e+00
2.368245782006187e-03	4.419784e+00
2.377845782006188e-03	4.435718e+00
2.387445782006188e-03	4.451650e+00
2.397045782006188e-03	4.467582e+00
2.400000000000001e-03	4.472484e+00
