time	V(vc)
1.428807874574570e-03	4.264971e+00
1.428839741561730e-03	4.264978e+00
1.428871608548890e-03	4.264984e+00
1.428903475536050e-03	4.264990e+00
1.428935342523210e-03	4.264997e+00
1.428967209510371e-03	4.265003e+00
1.428988660876269e-03	4.265007e+00
1.429001847369327e-03	4.265010e+00
1.429015694417744e-03	4.265013e+00
1.429031450919355e-03	4.265017e+00
1.429048694925772e-03	4.265020e+00
1.429083182938606e-03	4.265027e+00
1.429152158964282e-03	4.265041e+00
1.429290111015627e-03	4.265069e+00
1.429566015118316e-03	4.265123e+00
1.430117823323702e-03	4.265233e+00
1.430192811409707e-03	4.265247e+00
1.430342787581723e-03	4.265276e+00
1.430642739925748e-03	4.265333e+00
1.431242644613806e-03	4.265447e+00
1.431392620785822e-03	4.265475e+00
1.431692573129847e-03	4.265530e+00
1.432292477817905e-03	4.265640e+00
1.432442453989921e-03	4.265667e+00
1.432742406333946e-03	4.265722e+00
1.433342311022004e-03	4.265830e+00
1.433457961094016e-03	4.265850e+00
1.433589291973049e-03	4.265873e+00
1.433681238716449e-03	4.265890e+00
1.433722661397928e-03	4.265897e+00
1.433747826557724e-03	4.265902e+00
1.433770965042436e-03	4.265905e+00
1.433792216171577e-03	4.265909e+00
1.433814776105186e-03	4.265913e+00
1.433842527575072e-03	4.265918e+00
1.433878308068466e-03	4.265924e+00
1.433931237095253e-03	4.265934e+00
1.434014574540524e-03	4.265949e+00
1.434163777157729e-03	4.265975e+00
1.434462182392147e-03	4.266028e+00
1.434852127308581e-03	4.266097e+00
1.435552654398660e-03	4.266219e+00
1.436539968211095e-03	4.266392e+00
1.438300800150463e-03	4.266698e+00
1.440314877428669e-03	4.267049e+00
1.442180581317301e-03	4.267373e+00
1.443926364644459e-03	4.267676e+00
1.445662703095735e-03	4.267978e+00
1.447427169304016e-03	4.268284e+00
1.449189716709993e-03	4.268590e+00
1.450929203188837e-03	4.268893e+00
1.452630009097379e-03	4.269188e+00
1.454277584855675e-03	4.269475e+00
1.455835978823108e-03	4.269745e+00
1.457646128384407e-03	4.270060e+00
1.459447919172359e-03	4.270372e+00
1.461281441348980e-03	4.270691e+00
1.463039193770527e-03	4.270996e+00
1.464835844102036e-03	4.271308e+00
1.466605056094424e-03	4.271616e+00
1.468406101801406e-03	4.271928e+00
1.470181927407242e-03	4.272236e+00
1.471976955329413e-03	4.272548e+00
1.473754638062520e-03	4.272857e+00
1.475546913405769e-03	4.273168e+00
1.477327098876581e-03	4.273478e+00
1.479117376408198e-03	4.273788e+00
1.480898410142983e-03	4.274097e+00
1.484467593883328e-03	4.274717e+00
1.489813241593980e-03	4.275646e+00
1.503590419937485e-03	4.278038e+00
1.517367598280989e-03	4.280430e+00
1.531144776624493e-03	4.282822e+00
1.544921954967997e-03	4.285215e+00
1.558699133311501e-03	4.287607e+00
1.572476311655006e-03	4.289998e+00
1.586253489998510e-03	4.292390e+00
1.614824918569947e-03	4.297350e+00
1.643396347141385e-03	4.302309e+00
1.671967775712822e-03	4.307268e+00
1.700539204284259e-03	4.312226e+00
1.729110632855697e-03	4.317185e+00
1.757682061427134e-03	4.322142e+00
1.786253489998571e-03	4.327100e+00
1.846253489998589e-03	4.337509e+00
1.906253489998608e-03	4.347918e+00
1.966253489998626e-03	4.358325e+00
2.026253489998645e-03	4.368731e+00
2.086253489998663e-03	4.379137e+00
2.146253489998681e-03	4.389541e+00
2.206253489998700e-03	4.399945e+00
2.383054400210076e-03	4.430595e+00
2.393054400210079e-03	4.432329e+00
2.394054400210080e-03	4.432502e+00
2.396054400210082e-03	4.432849e+00
2.527768685924407e-03	4.455678e+00
2.659482971638732e-03	4.478502e+00
2.791197257353058e-03	4.501323e+00
2.922911543067383e-03	4.524139e+00
3.054625828781708e-03	4.546951e+00
3.186340114496034e-03	4.569760e+00
3.318054400210359e-03	4.592564e+00
3.405586560260805e-03	4.607716e+00
3.535819063137933e-03	4.630256e+00
3.666051566015061e-03	4.652793e+00
3.796284068892188e-03	4.675325e+00
3.926516571769316e-03	4.697853e+00
4.056749074646445e-03	4.720378e+00
4.186981577523572e-03	4.742898e+00
4.317214080400700e-03	4.765414e+00
4.414648063461368e-03	4.782256e+00
4.544841727089794e-03	4.804758e+00
4.675035390718220e-03	4.827257e+00
4.805229054346646e-03	4.849751e+00
4.935422717975071e-03	4.872241e+00
5.065616381603497e-03	4.894727e+00
5.195810045231923e-03	4.917209e+00
5.326003708860348e-03	4.939686e+00
5.423427488559729e-03	4.956503e+00
5.553444152231429e-03	4.978944e+00
5.683460815903130e-03	5.001380e+00
5.813477479574830e-03	5.023812e+00
5.943494143246532e-03	5.046240e+00
6.073510806918232e-03	5.068663e+00
6.203527470589933e-03	5.091083e+00
6.333544134261633e-03	5.113499e+00
6.432617600230089e-03	5.130578e+00
6.562903314515843e-03	5.153033e+00
6.693189028801596e-03	5.175483e+00
6.823474743087350e-03	5.197930e+00
6.953760457373103e-03	5.220373e+00
7.084046171658856e-03	5.242812e+00
7.214331885944610e-03	5.265246e+00
7.344617600230363e-03	5.287677e+00
7.433913600181911e-03	5.303048e+00
7.442465554501702e-03	5.304520e+00
7.451017508821492e-03	5.305992e+00
7.459569463141282e-03	5.307464e+00
7.468121417461073e-03	5.308936e+00
7.476673371780864e-03	5.310408e+00
7.485225326100653e-03	5.311880e+00
7.493777280420444e-03	5.313352e+00
7.622348708991912e-03	5.335479e+00
7.750920137563380e-03	5.357602e+00
7.879491566134848e-03	5.379721e+00
8.008062994706315e-03	5.401836e+00
8.136634423277785e-03	5.423947e+00
8.265205851849252e-03	5.446054e+00
8.393777280420719e-03	5.468157e+00
8.403604370200627e-03	5.469846e+00
8.413431459980537e-03	5.471535e+00
8.423258549760445e-03	5.473225e+00
8.433085639540355e-03	5.474914e+00
8.442912729320263e-03	5.476603e+00
8.452739819100172e-03	5.478292e+00
8.462566908880080e-03	5.479981e+00
8.592566908880120e-03	5.502324e+00
8.722566908880160e-03	5.524663e+00
8.852566908880199e-03	5.546997e+00
8.982566908880239e-03	5.569327e+00
9.112566908880279e-03	5.591654e+00
9.242566908880319e-03	5.613976e+00
9.372566908880359e-03	5.636294e+00
9.459990688579736e-03	5.651301e+00
9.562864495108571e-03	5.668957e+00
9.665738301637406e-03	5.686611e+00
9.768612108166243e-03	5.704262e+00
9.871485914695078e-03	5.721911e+00
9.974359721223913e-03	5.739557e+00
1.007723352775275e-02	5.757200e+00
1.018010733428158e-02	5.774841e+00
1.022111782941994e-02	5.781872e+00
1.026212832455830e-02	5.788903e+00
1.030313881969666e-02	5.795934e+00
1.034414931483502e-02	5.802964e+00
1.038515980997338e-02	5.809993e+00
1.042617030511174e-02	5.817022e+00
1.046718080025009e-02	5.824050e+00
1.048632365739296e-02	5.827330e+00
1.050546651453582e-02	5.830610e+00
1.052460937167868e-02	5.833890e+00
1.054375222882155e-02	5.837170e+00
1.056289508596441e-02	5.840449e+00
1.058203794310727e-02	5.843729e+00
1.060118080025013e-02	5.847008e+00
1.062118080025014e-02	5.850433e+00
1.064118080025014e-02	5.853858e+00
1.065118080025015e-02	5.855571e+00
1.066118080025015e-02	5.857284e+00
1.067118080025015e-02	5.858996e+00
1.068118080025016e-02	5.860709e+00
1.069118080025016e-02	5.862421e+00
1.070118080025016e-02	5.864133e+00
1.070227455025016e-02	5.864320e+00
1.070352455025016e-02	5.864534e+00
1.070602455025017e-02	5.864963e+00
1.070608159624858e-02	5.864972e+00
1.070619568824542e-02	5.864992e+00
1.070642387223909e-02	5.865031e+00
1.070688024022644e-02	5.865109e+00
1.070721949274260e-02	5.865167e+00
1.070747003134201e-02	5.865210e+00
1.070758186620440e-02	5.865229e+00
1.070769335847306e-02	5.865248e+00
1.070774386447750e-02	5.865257e+00
1.070783233209518e-02	5.865272e+00
1.070793563171075e-02	5.865290e+00
1.070814223094189e-02	5.865325e+00
1.070856834185614e-02	5.865398e+00
1.070864581656782e-02	5.865411e+00
1.070874911618339e-02	5.865429e+00
1.070879656808279e-02	5.865437e+00
1.070884401998219e-02	5.865445e+00
1.070889147188159e-02	5.865453e+00
1.070893892378100e-02	5.865462e+00
1.070898637568040e-02	5.865470e+00
1.070903382757980e-02	5.865478e+00
1.070908127947921e-02	5.865486e+00
1.070908938657902e-02	5.865487e+00
1.070909394884054e-02	5.865488e+00
1.070909642750165e-02	5.865488e+00
1.070909836314760e-02	5.865488e+00
1.070910010587985e-02	5.865489e+00
1.070910189749393e-02	5.865489e+00
1.070910420423528e-02	5.865489e+00
1.070910676877653e-02	5.865490e+00
1.070910935204478e-02	5.865491e+00
1.070911202893633e-02	5.865492e+00
1.070911324337141e-02	5.865492e+00
1.070911434307056e-02	5.865493e+00
1.070911524610971e-02	5.865493e+00
1.070911617887595e-02	5.865493e+00
1.070911756245123e-02	5.865494e+00
1.070911896501615e-02	5.865495e+00
1.070912085255069e-02	5.865495e+00
1.070912278344303e-02	5.865496e+00
1.070912529310582e-02	5.865497e+00
1.070912807983937e-02	5.865499e+00
1.070913133234970e-02	5.865500e+00
1.070913552591082e-02	5.865502e+00
1.070913994187393e-02	5.865504e+00
1.070914667712076e-02	5.865507e+00
1.070915391986590e-02	5.865510e+00
1.070916668503170e-02	5.865515e+00
1.070918217412085e-02	5.865522e+00
1.070920101264126e-02	5.865530e+00
1.070922209582091e-02	5.865539e+00
1.070924969271866e-02	5.865550e+00
1.070928485458413e-02	5.865563e+00
1.070932874171595e-02	5.865579e+00
1.070937707650045e-02	5.865595e+00
1.070943645460761e-02	5.865614e+00
1.070950271177531e-02	5.865633e+00
1.070954680201917e-02	5.865645e+00
1.070958172363724e-02	5.865654e+00
1.070961664356750e-02	5.865663e+00
1.070965585684386e-02	5.865671e+00
1.070973052872902e-02	5.865684e+00
1.070983221959572e-02	5.865697e+00
1.071001691484752e-02	5.865712e+00
1.071024685084939e-02	5.865721e+00
1.071049213908683e-02	5.865725e+00
1.071066920984984e-02	5.865726e+00
1.071083676161813e-02	5.865727e+00
1.071112253442245e-02	5.865728e+00
1.071169408003110e-02	5.865730e+00
1.071183696643326e-02	5.865731e+00
1.071189029536222e-02	5.865731e+00
1.071192785148353e-02	5.865731e+00
1.071197216138341e-02	5.865730e+00
1.071204574062312e-02	5.865729e+00
1.071211301324300e-02	5.865727e+00
1.071215460104900e-02	5.865726e+00
1.071217636838251e-02	5.865726e+00
1.071218796756489e-02	5.865726e+00
1.071219480021128e-02	5.865726e+00
1.071220096759296e-02	5.865726e+00
1.071220801202661e-02	5.865726e+00
1.071221902440576e-02	5.865726e+00
1.071223988598446e-02	5.865726e+00
1.071226856802198e-02	5.865726e+00
1.071232168749078e-02	5.865726e+00
1.071235417146908e-02	5.865725e+00
1.071237137451028e-02	5.865725e+00
1.071237706736193e-02	5.865725e+00
1.071238081789444e-02	5.865725e+00
1.071238586932437e-02	5.865725e+00
1.071239055934898e-02	5.865725e+00
1.071239549523237e-02	5.865725e+00
1.071240070613645e-02	5.865725e+00
1.071240661353209e-02	5.865725e+00
1.071241449818417e-02	5.865726e+00
1.071242210691337e-02	5.865726e+00
1.071243732437178e-02	5.865726e+00
1.071245158330263e-02	5.865726e+00
1.071247931058281e-02	5.865726e+00
1.071251197163647e-02	5.865727e+00
1.071256042179904e-02	5.865728e+00
1.071262279574009e-02	5.865729e+00
1.071271679504292e-02	5.865729e+00
1.071281150995312e-02	5.865726e+00
1.071291590527904e-02	5.865716e+00
1.071292782273774e-02	5.865714e+00
1.071295165765512e-02	5.865711e+00
1.071295761638447e-02	5.865710e+00
1.071295910606681e-02	5.865710e+00
1.071295947848740e-02	5.865709e+00
1.071296022332856e-02	5.865709e+00
1.071296040953885e-02	5.865709e+00
1.071296078195944e-02	5.865709e+00
1.071296152680061e-02	5.865709e+00
1.071296301648295e-02	5.865709e+00
1.071296599584762e-02	5.865708e+00
1.071297195457697e-02	5.865707e+00
1.071298387203566e-02	5.865706e+00
1.071300770695305e-02	5.865702e+00
1.071305537678783e-02	5.865695e+00
1.071315071645739e-02	5.865678e+00
1.071334139579651e-02	5.865645e+00
1.071359511939263e-02	5.865602e+00
1.071388712298887e-02	5.865552e+00
1.071423215631118e-02	5.865494e+00
1.071462351505390e-02	5.865428e+00
1.071508350626123e-02	5.865352e+00
1.071565766837559e-02	5.865258e+00
1.071633329255666e-02	5.865148e+00
1.071633639732927e-02	5.865147e+00
1.071634260687451e-02	5.865146e+00
1.071635086974623e-02	5.865145e+00
1.071635890376260e-02	5.865143e+00
1.071636791566162e-02	5.865142e+00
1.071638593945966e-02	5.865139e+00
1.071642198705573e-02	5.865133e+00
1.071649408224788e-02	5.865121e+00
1.071663827263219e-02	5.865098e+00
1.071692665340080e-02	5.865052e+00
1.071750341493802e-02	5.864959e+00
1.071757721445664e-02	5.864947e+00
1.071772481349386e-02	5.864923e+00
1.071802001156830e-02	5.864876e+00
1.071861040771720e-02	5.864782e+00
1.071875800675442e-02	5.864758e+00
1.071905320482886e-02	5.864711e+00
1.071964360097775e-02	5.864617e+00
1.071979120001498e-02	5.864594e+00
1.072008639808942e-02	5.864546e+00
1.072067679423831e-02	5.864452e+00
1.072082439327553e-02	5.864429e+00
1.072111959134998e-02	5.864382e+00
1.072133022411341e-02	5.864348e+00
1.072149838729780e-02	5.864321e+00
1.072157895066574e-02	5.864309e+00
1.072161755971189e-02	5.864303e+00
1.072163624215312e-02	5.864299e+00
1.072164985594883e-02	5.864297e+00
1.072166173474125e-02	5.864295e+00
1.072167394756844e-02	5.864294e+00
1.072168908077045e-02	5.864291e+00
1.072171194223262e-02	5.864287e+00
1.072175283350409e-02	5.864281e+00
1.072183461604704e-02	5.864268e+00
1.072199818113293e-02	5.864242e+00
1.072225461543112e-02	5.864201e+00
1.072259848784792e-02	5.864146e+00
1.072319487367831e-02	5.864051e+00
1.072428863986113e-02	5.863877e+00
1.072606443085555e-02	5.863595e+00
1.072886300525573e-02	5.863149e+00
1.073183735352114e-02	5.862675e+00
1.073552715740303e-02	5.862087e+00
1.073970299133511e-02	5.861422e+00
1.074547649787479e-02	5.860501e+00
1.075288423674991e-02	5.859320e+00
1.076288423674991e-02	5.857726e+00
1.077288423674991e-02	5.856132e+00
1.078288423674992e-02	5.854537e+00
1.080288423674992e-02	5.851349e+00
1.083288423674993e-02	5.846565e+00
1.085574137960708e-02	5.842921e+00
1.087859852246423e-02	5.839277e+00
1.090145566532138e-02	5.835633e+00
1.092431280817853e-02	5.831989e+00
1.094716995103568e-02	5.828345e+00
1.097002709389283e-02	5.824701e+00
1.099288423674998e-02	5.821057e+00
1.103859852246428e-02	5.813770e+00
1.108431280817858e-02	5.806482e+00
1.113002709389288e-02	5.799196e+00
1.117574137960718e-02	5.791909e+00
1.122145566532148e-02	5.784623e+00
1.126716995103578e-02	5.777336e+00
1.131288423675008e-02	5.770051e+00
1.147019632728002e-02	5.744978e+00
1.147532160026010e-02	5.744161e+00
1.147583412755810e-02	5.744080e+00
1.147685918215412e-02	5.743916e+00
1.160462357706047e-02	5.723553e+00
1.173238797196682e-02	5.703191e+00
1.186015236687317e-02	5.682829e+00
1.198791676177953e-02	5.662468e+00
1.211568115668588e-02	5.642106e+00
1.224344555159223e-02	5.621745e+00
1.237120994649858e-02	5.601385e+00
1.248901583552618e-02	5.582611e+00
1.261833068210027e-02	5.562004e+00
1.274764552867436e-02	5.541397e+00
1.287696037524845e-02	5.520791e+00
1.300627522182254e-02	5.500184e+00
1.313559006839663e-02	5.479578e+00
1.326490491497073e-02	5.458973e+00
1.339421976154482e-02	5.438367e+00
1.349641823188768e-02	5.422083e+00
1.362516967852633e-02	5.401568e+00
1.375392112516498e-02	5.381054e+00
1.388267257180364e-02	5.360539e+00
1.401142401844229e-02	5.340025e+00
1.414017546508094e-02	5.319511e+00
1.426892691171960e-02	5.298998e+00
1.439767835835825e-02	5.278485e+00
1.450574400027010e-02	5.261268e+00
1.463460114312729e-02	5.240738e+00
1.476345828598447e-02	5.220209e+00
1.489231542884165e-02	5.199681e+00
1.502117257169883e-02	5.179152e+00
1.515002971455601e-02	5.158624e+00
1.527888685741319e-02	5.138097e+00
1.540774400027037e-02	5.117569e+00
1.550704000022193e-02	5.101751e+00
1.551559195454172e-02	5.100389e+00
1.552414390886151e-02	5.099027e+00
1.553269586318130e-02	5.097665e+00
1.554124781750109e-02	5.096302e+00
1.554979977182088e-02	5.094940e+00
1.555835172614067e-02	5.093578e+00
1.556690368046046e-02	5.092215e+00
1.569547510903193e-02	5.071734e+00
1.582404653760339e-02	5.051253e+00
1.595261796617486e-02	5.030773e+00
1.608118939474633e-02	5.010293e+00
1.620976082331780e-02	4.989813e+00
1.633833225188927e-02	4.969333e+00
1.646690368046073e-02	4.948854e+00
1.647673077024064e-02	4.947289e+00
1.648655786002055e-02	4.945723e+00
1.649638494980046e-02	4.944158e+00
1.650621203958037e-02	4.942593e+00
1.651603912936028e-02	4.941028e+00
1.652586621914019e-02	4.939462e+00
1.653569330892009e-02	4.937897e+00
1.666426473749156e-02	4.917419e+00
1.679283616606303e-02	4.896940e+00
1.692140759463450e-02	4.876462e+00
1.704997902320597e-02	4.855985e+00
1.717855045177744e-02	4.835507e+00
1.730712188034890e-02	4.815030e+00
1.743569330892037e-02	4.794553e+00
1.753311708861975e-02	4.779037e+00
1.766170518086288e-02	4.758559e+00
1.779029327310601e-02	4.738080e+00
1.791888136534914e-02	4.717602e+00
1.804746945759227e-02	4.697124e+00
1.817605754983539e-02	4.676647e+00
1.830464564207852e-02	4.656170e+00
1.843323373432165e-02	4.635693e+00
1.854230720029011e-02	4.618323e+00
1.867116434314729e-02	4.597804e+00
1.880002148600448e-02	4.577286e+00
1.892887862886166e-02	4.556767e+00
1.905773577171884e-02	4.536249e+00
1.918659291457602e-02	4.515731e+00
1.931545005743320e-02	4.495214e+00
1.944430720029038e-02	4.474697e+00
1.955183936034083e-02	4.457575e+00
1.964921472036081e-02	4.442071e+00
1.974659008038078e-02	4.426567e+00
1.984396544040076e-02	4.411064e+00
1.994134080042074e-02	4.395561e+00
2.003871616044071e-02	4.380058e+00
2.013609152046068e-02	4.364555e+00
2.023346688048066e-02	4.349052e+00
2.027489545190924e-02	4.342457e+00
2.031632402333783e-02	4.335862e+00
2.035775259476641e-02	4.329267e+00
2.039918116619499e-02	4.322672e+00
2.044060973762358e-02	4.316078e+00
2.048203830905216e-02	4.309484e+00
2.052346688048075e-02	4.302890e+00
2.053472254168923e-02	4.301099e+00
2.054597820289771e-02	4.299307e+00
2.055723386410619e-02	4.297516e+00
2.056848952531467e-02	4.295725e+00
2.057974518652315e-02	4.293934e+00
2.059100084773163e-02	4.292142e+00
2.060225650894011e-02	4.290351e+00
2.061511365179726e-02	4.288305e+00
2.062797079465440e-02	4.286259e+00
2.064082793751155e-02	4.284214e+00
2.065368508036870e-02	4.282168e+00
2.066654222322585e-02	4.280122e+00
2.067939936608299e-02	4.278077e+00
2.069225650894014e-02	4.276031e+00
2.070225650894014e-02	4.274440e+00
2.071225650894015e-02	4.272849e+00
2.072225650894015e-02	4.271258e+00
2.073225650894015e-02	4.269667e+00
2.074225650894015e-02	4.268076e+00
2.075225650894016e-02	4.266486e+00
2.075350650894016e-02	4.266287e+00
2.075600650894016e-02	4.265889e+00
2.076037319606516e-02	4.265194e+00
2.076101821805455e-02	4.265092e+00
2.076180648683641e-02	4.264966e+00
2.076183991984936e-02	4.264961e+00
2.076190678587526e-02	4.264950e+00
2.076204051792706e-02	4.264929e+00
2.076212087782309e-02	4.264916e+00
2.076220283108223e-02	4.264904e+00
2.076226125842550e-02	4.264894e+00
2.076233309775172e-02	4.264883e+00
2.076241249558178e-02	4.264870e+00
2.076254560517189e-02	4.264849e+00
2.076280802854324e-02	4.264807e+00
2.076333287528596e-02	4.264724e+00
2.076344769168451e-02	4.264705e+00
2.076367732448160e-02	4.264669e+00
2.076376072712451e-02	4.264656e+00
2.076380199374066e-02	4.264649e+00
2.076381038555082e-02	4.264647e+00
2.076381851881545e-02	4.264647e+00
2.076383824697734e-02	4.264643e+00
2.076384797661369e-02	4.264642e+00
2.076386458015236e-02	4.264639e+00
2.076389339378652e-02	4.264635e+00
2.076393106005456e-02	4.264628e+00
2.076398101745319e-02	4.264620e+00
2.076404315134088e-02	4.264610e+00
2.076419188811861e-02	4.264587e+00
2.076431580587573e-02	4.264567e+00
2.076456364138995e-02	4.264527e+00
2.076488510321326e-02	4.264476e+00
2.076552802685987e-02	4.264374e+00
2.076561876572419e-02	4.264359e+00
2.076572246728339e-02	4.264343e+00
2.076592987040181e-02	4.264310e+00
2.076617560294975e-02	4.264271e+00
2.076620335420230e-02	4.264266e+00
